8.0.0.0/8|8|30|27 26 25 24 17 16 9 8 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 16, 9, 8]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '8.0.0.0/8'}]}}}|1701695993.060652
9.0.0.0/8|9|30|27 26 25 24 17 16 9 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 16, 9]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '9.0.0.0/8'}]}}}|1701695993.0616195
10.0.0.0/8|10|30|27 26 25 24 17 16 9 10 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 16, 9, 10]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '10.0.0.0/8'}]}}}|1701695993.0693238
28.0.0.0/8|28|30|27 28 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '28.0.0.0/8'}]}}}|1701695993.0707102
11.0.0.0/8|11|30|27 26 25 24 17 16 15 14 11 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 16, 15, 14, 11]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '11.0.0.0/8'}]}}}|1701695993.0716057
12.0.0.0/8|12|30|27 26 25 24 17 18 19 20 13 12 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 18, 19, 20, 13, 12]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '12.0.0.0/8'}]}}}|1701695993.072652
13.0.0.0/8|13|30|27 26 25 24 17 18 19 20 13 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 18, 19, 20, 13]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '13.0.0.0/8'}]}}}|1701695993.0735023
14.0.0.0/8|14|30|27 26 25 24 17 16 15 14 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 16, 15, 14]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '14.0.0.0/8'}]}}}|1701695993.1728537
15.0.0.0/8|15|30|27 26 25 24 17 16 15 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 16, 15]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '15.0.0.0/8'}]}}}|1701695993.1739967
16.0.0.0/8|16|30|27 26 25 24 17 16 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 16]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '16.0.0.0/8'}]}}}|1701695993.2310803
17.0.0.0/8|17|30|27 26 25 24 17 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '17.0.0.0/8'}]}}}|1701695993.2818866
18.0.0.0/8|18|30|27 26 25 24 17 18 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 18]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '18.0.0.0/8'}]}}}|1701695993.283229
19.0.0.0/8|19|30|27 26 25 24 17 18 19 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 18, 19]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '19.0.0.0/8'}]}}}|1701695993.2845511
20.0.0.0/8|20|30|27 26 25 24 17 18 19 20 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 18, 19, 20]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '20.0.0.0/8'}]}}}|1701695993.3032548
21.0.0.0/8|21|30|27 26 25 24 23 22 21 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 23, 22, 21]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '21.0.0.0/8'}]}}}|1701695993.3041244
22.0.0.0/8|22|30|27 26 25 24 23 22 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 23, 22]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '22.0.0.0/8'}]}}}|1701695993.3443413
23.0.0.0/8|23|30|27 26 25 24 23 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 23]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '23.0.0.0/8'}]}}}|1701695993.3456728
24.0.0.0/8|24|30|27 26 25 24 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '24.0.0.0/8'}]}}}|1701695993.3466299
25.0.0.0/8|25|30|27 26 25 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '25.0.0.0/8'}]}}}|1701695993.3606372
26.0.0.0/8|26|30|27 26 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '26.0.0.0/8'}]}}}|1701695993.3619716
29.0.0.0/8|29|30|27 26 25 24 17 18 19 20 13 12 5 4 29 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 24, 17, 18, 19, 20, 13, 12, 5, 4, 29]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '29.0.0.0/8'}]}}}|1701695993.3739967
31.0.0.0/8|31|30|27 26 31 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 31]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '31.0.0.0/8'}]}}}|1701695993.377239
32.0.0.0/8|32|30|27 26 25 32 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 26, 25, 32]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '32.0.0.0/8'}]}}}|1701695993.3781054
29.0.0.0/8|29|30|27 28 29 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 29]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '29.0.0.0/8'}]}}}|1701696001.0936043
2.0.0.0/8|2|30|27 28 21 20 13 12 5 6 7 2 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20, 13, 12, 5, 6, 7, 2]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '2.0.0.0/8'}]}}}|1701696004.2493892
3.0.0.0/8|3|30|27 28 21 20 13 12 5 6 3 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20, 13, 12, 5, 6, 3]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '3.0.0.0/8'}]}}}|1701696004.2503045
4.0.0.0/8|4|30|27 28 21 20 13 12 5 4 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20, 13, 12, 5, 4]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '4.0.0.0/8'}]}}}|1701696004.2517576
5.0.0.0/8|5|30|27 28 21 20 13 12 5 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20, 13, 12, 5]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '5.0.0.0/8'}]}}}|1701696004.252578
6.0.0.0/8|6|30|27 28 21 20 13 12 5 6 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20, 13, 12, 5, 6]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '6.0.0.0/8'}]}}}|1701696004.2533932
7.0.0.0/8|7|30|27 28 21 20 13 12 5 6 7 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20, 13, 12, 5, 6, 7]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '7.0.0.0/8'}]}}}|1701696004.2542343
10.0.0.0/8|10|30|27 28 21 20 13 14 15 10 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20, 13, 14, 15, 10]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '10.0.0.0/8'}]}}}|1701696004.2551112
11.0.0.0/8|11|30|27 28 21 20 13 14 11 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20, 13, 14, 11]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '11.0.0.0/8'}]}}}|1701696004.2563694
12.0.0.0/8|12|30|27 28 21 20 13 12 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20, 13, 12]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '12.0.0.0/8'}]}}}|1701696004.2592182
13.0.0.0/8|13|30|27 28 21 20 13 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20, 13]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '13.0.0.0/8'}]}}}|1701696004.261091
14.0.0.0/8|14|30|27 28 21 20 13 14 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20, 13, 14]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '14.0.0.0/8'}]}}}|1701696004.2619343
15.0.0.0/8|15|30|27 28 21 20 13 14 15 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20, 13, 14, 15]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '15.0.0.0/8'}]}}}|1701696004.2628174
18.0.0.0/8|18|30|27 28 21 22 23 18 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 22, 23, 18]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '18.0.0.0/8'}]}}}|1701696004.2637832
19.0.0.0/8|19|30|27 28 21 22 19 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 22, 19]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '19.0.0.0/8'}]}}}|1701696004.264618
20.0.0.0/8|20|30|27 28 21 20 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 20]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '20.0.0.0/8'}]}}}|1701696004.265396
21.0.0.0/8|21|30|27 28 21 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '21.0.0.0/8'}]}}}|1701696004.3563578
22.0.0.0/8|22|30|27 28 21 22 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 22]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '22.0.0.0/8'}]}}}|1701696004.369621
23.0.0.0/8|23|30|27 28 21 22 23 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 21, 22, 23]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '23.0.0.0/8'}]}}}|1701696004.3705754
1.0.0.0/8|1|30|29 4 3 2 1 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 3, 2, 1]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '1.0.0.0/8'}]}}}|1701696009.5052893
2.0.0.0/8|2|30|29 4 3 2 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 3, 2]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '2.0.0.0/8'}]}}}|1701696009.5062876
3.0.0.0/8|3|30|29 4 3 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 3]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '3.0.0.0/8'}]}}}|1701696009.509822
4.0.0.0/8|4|30|29 4 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '4.0.0.0/8'}]}}}|1701696009.5107813
5.0.0.0/8|5|30|29 4 5 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '5.0.0.0/8'}]}}}|1701696009.5116231
6.0.0.0/8|6|30|29 4 5 6 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 6]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '6.0.0.0/8'}]}}}|1701696009.51245
7.0.0.0/8|7|30|29 4 5 6 7 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 6, 7]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '7.0.0.0/8'}]}}}|1701696009.5132954
8.0.0.0/8|8|30|29 4 5 6 7 8 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 6, 7, 8]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '8.0.0.0/8'}]}}}|1701696009.5141222
9.0.0.0/8|9|30|29 4 5 6 7 8 9 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 6, 7, 8, 9]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '9.0.0.0/8'}]}}}|1701696009.5520937
10.0.0.0/8|10|30|29 4 5 12 13 14 15 10 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 14, 15, 10]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '10.0.0.0/8'}]}}}|1701696009.5710294
11.0.0.0/8|11|30|29 4 5 12 11 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 11]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '11.0.0.0/8'}]}}}|1701696009.5978003
12.0.0.0/8|12|30|29 4 5 12 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '12.0.0.0/8'}]}}}|1701696009.5991132
13.0.0.0/8|13|30|29 4 5 12 13 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '13.0.0.0/8'}]}}}|1701696009.5999358
14.0.0.0/8|14|30|29 4 5 12 13 14 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 14]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '14.0.0.0/8'}]}}}|1701696009.6007557
15.0.0.0/8|15|30|29 4 5 12 13 14 15 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 14, 15]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '15.0.0.0/8'}]}}}|1701696009.6283965
16.0.0.0/8|16|30|29 4 5 12 13 14 15 16 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 14, 15, 16]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '16.0.0.0/8'}]}}}|1701696009.6293154
17.0.0.0/8|17|30|29 4 5 12 13 20 19 18 17 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 20, 19, 18, 17]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '17.0.0.0/8'}]}}}|1701696009.6301343
18.0.0.0/8|18|30|29 4 5 12 13 20 19 18 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 20, 19, 18]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '18.0.0.0/8'}]}}}|1701696009.655857
19.0.0.0/8|19|30|29 4 5 12 13 20 19 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 20, 19]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '19.0.0.0/8'}]}}}|1701696009.697383
20.0.0.0/8|20|30|29 4 5 12 13 20 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 20]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '20.0.0.0/8'}]}}}|1701696009.754886
21.0.0.0/8|21|30|29 4 5 12 13 20 21 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 20, 21]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '21.0.0.0/8'}]}}}|1701696009.8519464
22.0.0.0/8|22|30|29 4 5 12 13 20 21 22 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 20, 21, 22]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '22.0.0.0/8'}]}}}|1701696009.8531823
23.0.0.0/8|23|30|29 4 5 12 13 20 21 22 23 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 20, 21, 22, 23]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '23.0.0.0/8'}]}}}|1701696009.9041507
1.0.0.0/8|1|30|27 28 29 4 3 2 1 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 29, 4, 3, 2, 1]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '1.0.0.0/8'}]}}}|1701696009.9051359
24.0.0.0/8|24|30|29 4 5 12 13 20 21 22 23 24 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 20, 21, 22, 23, 24]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '24.0.0.0/8'}]}}}|1701696009.9060292
2.0.0.0/8|2|30|27 28 29 4 3 2 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 29, 4, 3, 2]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '2.0.0.0/8'}]}}}|1701696009.9503946
25.0.0.0/8|25|30|29 4 5 12 13 20 21 28 27 26 25 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 20, 21, 28, 27, 26, 25]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '25.0.0.0/8'}]}}}|1701696009.9611685
3.0.0.0/8|3|30|27 28 29 4 3 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [27, 28, 29, 4, 3]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.43.1': [{'nlri': '3.0.0.0/8'}]}}}|1701696009.9745803
26.0.0.0/8|26|30|29 4 5 12 13 20 21 28 27 26 |exabgp|30|A|{'attribute': {'origin': 'igp', 'as-path': {'0': {'element': 'as-sequence', 'value': [29, 4, 5, 12, 13, 20, 21, 28, 27, 26]}}, 'local-preference': 100}, 'announce': {'ipv4 unicast': {'179.0.46.1': [{'nlri': '26.0.0.0/8'}]}}}|1701696009.9781346
